qvalues
11.201523
13.621018
8.631742
13.542358
9.418342
14.227424
12.231647
16.318508
12.619388
12.938877
19.88972
15.944441
19.393753
14.564223
18.054905
20.92026
25.342728
26.598597
19.836342
26.521898
21.223713
21.985455
20.546413
21.27216
21.11507
23.652182
18.358364
24.027649
26.395693
24.887074
32.240524
26.014303
26.90666
25.256813
27.155203
26.52838
24.963942
25.826199
27.63471
27.079483
27.094208
28.22734
26.180779
25.151339
29.497808
28.820225
28.950651
32.9597
28.625725
30.477709
26.298141
26.829638
24.499773
26.157015
23.481583
33.179176
30.019978
29.519257
30.371721
31.849874
31.98753
32.80262
33.396385
35.437416
33.366634
29.953535
28.041346
25.330517
35.077087
33.765858
34.20486
30.415504
27.28416
30.873915
32.841606
34.78032
31.769573
27.013872
34.309162
31.891308
32.9074
35.28447
31.055098
30.338535
35.182426
31.125093
34.340675
31.988224
30.520777
36.24053
32.09497
33.10843
31.525768
29.79506
40.749825
31.649525
40.32347
34.06354
35.15064
32.411095
33.994797
32.61892
32.57602
34.714417
42.39066
40.322666
41.290543
41.357254
41.044
42.10669
41.71465
41.72646
41.296593
42.859127
42.28762
43.54791
42.949757
40.29939
41.394268
36.7107
39.966682
42.62554
41.40216
40.967014
46.056225
41.544178
49.466076
40.67995
46.946213
47.702824
40.371353
45.13925
47.696514
36.814842
39.89169
45.769154
42.983032
39.66168
44.381145
45.508533
39.475555
41.646538
39.323505
45.58305
40.68978
44.252956
42.069542
42.49611
41.0014
47.421104
50.096764
50.89491
51.267696
48.22678
53.91406
43.96127
46.32025
45.536686
57.551365
51.585438
46.249947
49.340225
47.020733
53.3536
63.085155
65.806175
51.115032
53.156544
57.428516
53.47458
75.37092
66.45484
70.432014
55.940704
58.5596
55.23341
73.92139
76.701164
73.32548
73.965706
80.09871
59.630016
82.284775
81.70742
78.18494
92.59728
103.1588
104.01259
110.30924
104.102905
117.261284
129.2039
110.338135
118.35938
125.80649
112.879524
108.08191
96.747406
104.82684
107.84054
103.58598
92.41335
86.05335
89.81989
89.79894
104.80561
99.11706
96.008835
102.85028
97.82261
99.87539
121.27604
105.58511
94.068054
92.52811
73.8204
71.70255
94.78367
69.800896
83.96324
74.20977
89.46511
62.899105
78.312294
60.581177
77.10577
69.110176
74.89536
75.093506
75.195625
60.059788
72.53555
57.83753
81.72515
74.389496
67.99904
63.03266
49.602577
67.86838
69.41743
60.923283
59.202175
66.69155
56.45966
62.926918
63.77564
62.554943
61.610233
47.106644
57.625584
49.05568
49.795975
47.763264
48.00276
52.91748
48.343254
52.85435
45.20049
43.941193
43.341763
42.55932
42.886738
35.423485
44.036213
36.19885
47.69597
36.182755
44.292328
37.941868
40.66097
39.44628
31.229675
32.750526
42.251568
36.296967
34.326046
40.654
35.973186
36.59166
31.38455
34.1721
34.762016
34.11924
25.183868
27.162542
27.506617
34.807125
33.78195
33.04472
32.714417
28.448812
29.598143
32.546375
32.166824
24.982542
29.103077
29.776478
24.052477
29.286568
29.178156
28.245659
25.42344
28.616436
32.617203
28.709597
20.151066
30.677599
27.963116
26.348736
28.380655
25.021845
22.79411
28.512878
26.005404
19.971224
25.948767
30.292965
24.853445
28.6404
25.246727
29.708387
21.917046
33.153275
31.027435
29.876432
26.423243
23.233763
26.989698
26.005823
26.11564
30.354918
24.920044
31.809805
27.348148
22.765368
26.832935
22.82681
28.901245
31.444511
23.507072
22.635376
24.68337
30.988121
27.944262
28.418798
26.995888
23.988403
23.837122
27.426394
24.10336
29.251003
22.300438
29.215307
34.986065
30.672125
26.385601
30.722776
28.361584
19.064524
25.066896
29.044624
16.47914
20.876938
25.757013
28.729284
23.02077
23.889006
29.224518
27.733086
18.345001
26.666145
25.606665
24.719976
26.859325
22.276852
24.878563
28.683464
27.292236
25.697552
31.963995
23.188951
25.904924
27.51269
29.425653
24.376762
23.866735
28.249466
32.919464
28.5408
34.52072
33.26813
30.141314
29.057072
23.610083
27.761251
31.414951
30.087477
32.9298
25.956745
29.22694
29.952805
28.429953
26.373138
36.309532
33.41479
29.352472
23.302416
31.332222
30.648859
31.951418
29.978687
27.2529
31.745823
34.70181
34.636803
30.169445
29.553453
29.760271
28.719687
36.570286
32.86447
33.093166
23.454473
33.273212
36.280586
31.770117
37.511627
32.95229
28.640856
31.523975
26.034191
31.47508
32.26136
37.691574
30.150505
31.218784
27.405252
31.09715
26.152555
32.18833
34.57856
29.382889
27.948227
27.763056
29.122839
28.535734
24.91651
29.151255
31.187517
33.000565
28.686882
31.621717
24.922344
27.753996
26.868444
29.481272
30.223593
27.538256
27.364103
20.34715
25.321354
24.76896
20.17299
26.470825
21.52162
22.167706
28.885553
25.447548
28.069645
25.153961
27.828735
28.733759
23.319052
25.675589
27.627953
24.256899
22.63046
24.250166
28.666624
27.650286
29.771841
31.114567
27.297531
22.757645
24.900568
26.322948
28.292973
25.13847
21.346695
22.314995
24.659658
23.089333
28.434847
24.571302
24.271158
13.387281
26.982111
24.826248
21.119394
23.334557
21.032623
22.152847
28.104986
25.874702
24.435999
21.483572
24.592714
15.193482
24.510685
24.780579
20.389143
21.42882
13.861085
23.004028
9.4703865
24.945196
26.704819
24.13766
14.984902
20.462154
19.010687
14.785294
21.994438
18.86328
21.235115
27.500103
27.472439
20.65937
24.357672
21.584072
28.679728
24.090376
27.423344
20.59384
18.321823
25.741951
25.67807
25.483
24.103727
21.17879
21.84733
25.190271
21.72468
21.233944
21.962341
21.148926
24.69205
17.44279
26.577202
26.631721
25.314009
18.498547
22.16191
17.898014
22.323635
23.973959
25.602955
22.623632
20.824648
20.945076
10.701922
21.734665
25.405718
25.79572
22.159271
21.074924
13.413572
21.458214
20.429976
23.328709
23.49943
21.157356
20.117012
21.455238
25.79759
20.436008
26.087181
26.458397
22.140383
19.537317
18.310461
20.299162
17.22912
23.111406
21.088793
19.559385
21.75899
19.675913
21.714325
22.812477
21.125689
19.319773
19.585325
17.129759
25.173616
18.568602
20.507973
19.765308
19.083426
20.967607
21.090328
15.592918
20.870466
25.942183
21.750368
27.249872
22.86739
18.91919
23.392391
24.451805
24.105309
22.92154
25.981627
26.223373
24.842697
26.828482
21.794243
22.033825
15.490863
27.59433
24.94844
35.1103
26.827278
26.807188
24.117506
26.863203
26.792887
26.58464
26.333706
22.919493
20.747711
22.055666
29.146135
24.735748
25.389263
24.996029
23.085405
25.482374
27.442379
24.977985
24.46138
25.184694
28.734074
26.638403
23.539589
27.02363
26.725328
21.436642
23.331526
22.752075
29.100481
24.126104
25.333323
24.122297
23.317617
11.493251
23.83278
26.959814
25.528671
26.384829
20.318542
22.140451
24.564034
23.980196
17.11181
22.71635
21.829447
23.184687
24.628534
23.74695
24.862638
20.31905
24.826674
21.853817
24.8919
17.794977
18.704634
27.860907
29.468107
26.70764
23.246563
24.211618
25.629776
21.773046
29.578703
28.496302
24.613735
29.57296
29.415943
27.036533
28.191065
27.832167
31.057848
35.02945
32.792484
31.546396
30.09459
34.17786
33.42764
33.030285
34.644196
30.402225
35.238235
28.520641
30.631649
27.656878
33.48773
30.177681
28.044033
28.902145
29.943068
32.511402
28.51112
38.26748
25.428198
25.877949
29.303864
26.789469
25.839748
30.317389
19.450563
25.570063
22.179464
26.585882
27.880003
22.54411
26.771244
16.90205
26.27016
27.396458
27.024437
26.642426
26.377153
26.636026
25.261393
26.288399
29.990175
25.798462
25.617258
25.600101
21.647821
24.876942
26.717003
27.575819
19.449793
28.742374
26.745512
28.402689
27.799135
25.828098
28.001553
26.875675
22.186735
29.79163
33.782158
28.063435
26.351974
27.52257
26.996939
31.175842
30.256365
28.227186
28.461992
25.858845
23.700647
29.932777
27.44564
32.725254
30.440948
33.304214
33.940662
29.397303
28.194494
25.41387
29.154455
25.352095
28.781258
28.972822
27.891453
21.185549
27.968712
21.786026
27.245548
27.000914
24.411795
26.207457
27.02067
25.273874
29.619614
23.934917
18.695448
17.68771
24.194904
28.265985
21.24995
28.832977
23.42027
23.844547
25.752787
27.000832
28.690498
26.781176
27.638447
25.795979
24.653696
25.03441
20.428291
23.574278
26.776428
24.23991
21.282482
25.153576
24.526493
21.195395
22.546625
25.438032
25.54885
26.504078
23.08463
20.07621
23.297552
25.368946
25.012806
24.489784
25.33181
23.444523
27.336426
19.76789
21.052946
24.626984
26.423393
26.043753
24.33626
24.796043
27.722738
25.027157
27.147964
23.617083
24.275412
22.662342
25.337507
23.66269
26.45896
27.804302
17.641317
20.894894
26.274937
25.63723
23.911642
24.000391
23.73615
14.37439
24.061031
26.611214
26.16778
21.842756
26.943287
21.021421
22.97649
22.245457
19.566912
20.923365
25.267048
25.797205
19.054834
22.897734
21.394255
21.90646
17.640728
22.157518
15.006109
24.563726
19.292065
21.384985
19.390818
14.858651
23.769182
23.504827
20.3533
20.554623
17.32834
16.455812
23.339298
13.530356
20.420332
17.296608
17.354803
17.148216
23.17983
26.310007
19.341028
22.23176
4.8680577
15.9276
18.626713
16.964367
21.358784
17.133955
20.095133
21.603977
13.887071
23.20686
21.263826
22.527866
18.505156
18.46825
20.867687
20.080473
15.379651
19.619883
20.809296
16.084663
18.076628
20.368671
17.783663
19.222979
19.295687
24.11853
19.728292
22.327467
17.499212
16.497179
18.709866
19.769217
21.778553
21.699268
18.426628
17.496264
20.3671
21.465921
23.26128
19.44135
19.814337
21.875406
17.737179
23.02623
23.727825
22.84682
21.954308
21.63112
23.140697
21.30951
24.178295
22.709967
19.78617
19.009491
24.952541
20.869438
22.35897
22.318531
21.491634
20.36691
19.141626
7.5095897
23.890724
22.478804
19.320145
20.91298
23.914284
17.967104
23.12578
13.295223
21.985086
21.910158
25.524792
21.163776
16.83603
20.970526
19.629404
16.932404
16.21884
21.973284
15.296641
19.002829
19.960352
21.7538
20.463047
19.678185
21.751446
18.469156
26.585043
24.453285
19.380362
23.230558
17.212437
22.306814
20.430294
21.342403
19.624714
23.025618
19.134155
19.914593
20.516615
16.348091
20.670774
23.6109
20.558065
21.729246
26.481657
21.757212
23.656488
24.773811
26.055714
22.018486
24.413488
25.259014
22.867958
24.171663
21.48651
25.219002
26.881628
27.80998
24.2628
30.31646
29.779184
29.532478
25.305183
21.994164
26.94214
20.06221
18.743664
21.981483
23.964457
25.93624
22.212479
27.482162
21.401014
24.25048
18.022865
21.938482
23.384892
23.73424
23.606453
21.95414
20.939548
8.496938
15.403187
23.26635
23.87901
26.752626
25.069773
23.306639
25.428284
29.551014
29.15719
28.00607
30.392546
30.963663
29.55774
26.187143
30.884226
30.319176
29.052402
30.08795
34.929535
31.10368
38.682117
27.479021
33.13147
31.095627
34.689873
30.786436
13.229298
16.301334
32.64111
32.74556
26.137825
21.66971
33.539692
28.064089
32.407505
35.87454
34.056007
27.22162
32.8703
31.78731
33.916267
38.05713
27.059658
18.629421
39.000057
38.894054
37.969124
42.89642
41.33265
43.021774
44.25331
41.358326
40.563374
44.101257
37.9295
45.496876
32.63797
40.3037
36.57375
42.471226
42.272106
44.915005
38.941795
44.00581
39.310707
23.06517
43.46178
31.365944
36.54082
35.936268
30.075834
34.353687
36.207127
32.63083
36.408535
36.05808
36.757927
38.35887
40.054283
35.290775
38.157166
37.356655
26.852665
41.050175
35.96067
34.80169
42.37189
36.718445
30.003912
35.295116
40.032276
24.145206
46.17153
39.860847
35.14729
28.56475
38.207943
36.581455
24.924341
33.604935
28.913334
37.296684
31.110863
28.537973
29.106281
6.768951
29.582033
32.69743
40.45924
30.354311
33.24352
34.84545
16.096684
29.647242
32.974224
30.414896
30.263466
42.19849
37.69777
35.19664
32.963154
39.114525
34.196075
34.56512
27.899136
32.8634
40.413197
38.19296
33.99489
38.67693
43.408764
38.785835
47.495003
46.029476
43.08634
40.067318
39.995872
39.222485
38.027157
35.90354
41.925293
34.242287
31.145199
32.02313
33.095013
33.401726
28.425964
23.83376
27.366388
30.0701
24.968256
28.567984
25.877407
31.548597
23.455029
31.176188
31.852335
33.911903
24.947584
31.71188
19.373928
35.93462
35.573544
32.593586
32.85886
38.060673
39.088543
32.16827
23.853277
31.874178
32.602734
31.621471
36.526443
38.00075
22.2288
36.65195
25.112078
33.966827
36.74174
31.235472
31.247435
26.425383
28.720222
25.112309
29.694096
19.00487
25.041348
24.542347
25.65711
26.466814
27.328773
24.92281
25.858103
25.636927
25.79806
21.864378
21.691725
27.203665
19.9026
29.58591
27.717224
24.97041
22.602549
28.597082
25.843534
24.27718
15.20012
25.230215
22.283985
25.509949
25.040922
27.194145
23.074778
27.6957
25.270264
26.620083
21.914516
26.342129
26.040058
30.432583
23.602146
25.493265
28.841885
26.61208
23.991343
17.095657
25.562016
25.107986
24.288998
29.34276
23.621845
22.603102
31.089285
25.950357
30.102095
29.131565
31.57898
22.883581
25.722473
33.735252
25.297962
25.284813
33.485527
29.435076
22.858438
31.525059
19.165394
24.060886
27.630682
28.183819
31.413494
22.281315
23.440662
26.640764
30.114576
30.131002
33.060997
37.0053
29.722567
31.536663
35.95428
30.262468
17.051067
25.176552
31.3625
31.58578
34.229416
34.168827
32.0167
27.609919
30.19593
27.407597
22.71848
33.10755
30.451826
22.213465
27.223991
25.047892
29.031532
27.472528
30.946993
25.925413
33.336086
34.567142
32.291298
34.05061
32.974712
26.133608
25.304977
34.51816
29.537018
30.582886
27.693977
33.870247
35.124214
31.52743
25.46924
29.283686
24.319618
29.063572
26.570507
32.00119
26.650846
26.640453
23.742104
21.947523
31.752714
31.692446
20.41057
32.024387
31.368273
29.963737
31.74314
31.406069
28.927002
29.041353
25.951921
27.717869
27.901442
30.236397
26.2116
30.37001
27.883045
28.696753
11.645106
26.151499
28.582043
25.3232
25.127596
26.640574
27.577806
27.733795
24.8029
23.721878
24.222576
27.193285
25.166134
25.157385
34.75929
26.256824
30.411535
29.364113
28.625074
28.970978
25.404652
25.029945
11.487047
31.62277
30.536562
29.443008
27.650322
19.332293
25.114544
31.129084
33.179935
34.02202
33.59798
30.164957
22.878555
20.197535
32.596455
33.75349
30.97316
35.09588
34.160713
34.59619
31.051834
29.779375
28.565628
30.737013
40.65193
34.443157
32.847725
34.08306
34.76411
35.81207
33.451626
36.342506
37.120266
31.582083
34.086876
38.07382
36.944756
40.88548
38.405777
36.94168
35.647213
35.23969
31.65607
37.779587
42.429623
32.968315
38.70411
35.2472
33.32698
37.88619
39.560337
32.071056
37.538418
30.773787
32.3699
32.725163
30.364502
31.886866
32.719906
33.560493
32.21664
27.469599
30.560299
32.816013
30.60141
37.594234
29.154133
32.043537
34.573357
34.206608
33.261692
31.888235
34.091026
32.87645
29.241606
31.416317
31.110437
24.411812
27.447605
28.165024
29.53112
27.016525
31.416039
32.256374
28.72688
25.398325
27.81965
26.579668
25.395681
28.024672
30.19754
26.178667
28.033472
26.395601
21.382812
31.739195
26.839859
12.938166
30.199665
24.142197
29.276617
27.50284
26.819538
27.053175
30.25874
17.91925
23.628902
13.529363
29.590975
29.60687
29.76711
26.330832
24.459051
27.626587
26.434761
27.850063
28.346775
25.891191
34.15196
29.936424
25.01467
13.290806
24.102568
25.0585
31.684427
28.645393
11.361291
31.557837
34.55294
33.19476
27.483347
37.242565
36.04925
27.024551
35.46646
32.960236
31.941704
29.411354
31.654972
34.127663
33.94588
33.799515
35.475727
31.276497
33.91983
33.915928
34.392372
33.391235
28.640522
23.441614
30.38287
25.776604
13.69456
26.36965
32.84176
25.99885
31.948978
28.679762
32.058414
24.053036
29.675695
28.631437
33.20475
23.612535
2.9579573
32.850487
29.941938
32.740208
31.891438
28.754719
26.989664
32.445362
31.426048
32.640465
25.85109
30.902136
23.70129
26.359886
28.292
28.062008
28.99144
35.34063
28.79161
9.902156
29.58672
33.481533
32.574825
36.132927
16.292517
30.076054
38.818844
30.744312
24.336905
36.42961
39.97804
26.763134
36.982117
33.40109
30.851372
39.19429
39.694206
39.98672
35.05989
38.88571
41.72041
35.514683
36.121956
37.928535
45.48633
37.852936
37.611706
46.28847
32.35143
47.33466
48.964283
49.5586
39.480286
48.55617
43.824986
49.007538
51.16653
50.322025
42.87496
46.677464
48.953514
41.301266
39.56661
43.017063
47.65711
27.267807
50.638004
47.18595
45.369694
42.91438
35.42048
44.362484
44.7968
34.152237
32.223083
44.58384
35.076946
43.28076
34.65468
40.288044
39.68633
10.617822
37.825264
39.388046
12.176875
37.70982
35.128437
45.052643
41.785725
50.255802
41.65846
33.340515
32.25981
49.380558
17.422709
39.61814
46.048927
46.760994
40.040966
39.47284
41.162563
48.348946
40.186443
37.810635
41.112766
34.922985
14.159531
40.777454
35.81456
48.96847
48.32723
39.099926
47.673122
35.81009
33.691048
36.685345
27.003304
46.378056
47.04493
36.993183
39.00934
32.638756
41.875423
47.689064
41.16139
41.979176
47.41129
32.25503
47.382233
41.31532
52.47984
45.292534
47.128365
51.883144
42.218445
38.49593
42.777462
48.112484
51.071213
40.461475
39.912743
45.41764
49.14385
50.893158
41.623096
49.274582
35.929592
40.78598
51.886204
46.275265
61.630745
56.679607
53.334965
40.492207
43.597115
56.764473
53.760086
59.328323
64.83071
49.939396
73.36474
62.38244
58.478767
61.060905
57.144775
68.84809
66.145836
60.43889
55.518562
70.954254
58.686928
63.371967
69.07519
67.95996
62.936592
68.187775
74.48052
76.01112
48.605988
66.09214
73.0294
71.41724
57.914955
44.946014
52.64983
71.404976
59.653812
52.622425
47.42884
59.741997
54.808247
51.19024
50.271416
41.23624
48.448692
39.564293
43.616947
45.074398
50.73607
44.13226
41.465008
36.267563
46.310394
36.331238
35.899654
24.2456
33.969254
40.99706
31.087255
38.893433
38.317158
45.848755
41.42053
34.749687
34.288258
52.43908
43.431297
45.884396
51.080177
40.093876
49.027466
55.501183
70.83668
51.347275
68.06519
65.087456
67.2568
52.99065
62.421673
67.68884
69.10398
69.46047
69.384834
86.68485
74.74163
66.99208
79.19919
73.70551
74.540955
103.19801
107.26098
108.43927
76.87102
76.46039
110.2081
66.44246
114.833855
115.07205
116.26911
85.350624
84.50922
42.844418
103.339905
82.60408
86.2947
81.634476
102.485535
64.03683
89.210754
57.864174
53.211945
19.16106
60.799557
80.49457
97.86905
51.803677
68.39606
56.693134
64.23162
104.0198
56.220028
68.23033
117.1641
52.87543
59.244038
137.26767
101.19083
145.4413
110.94724
99.254776
93.15994
167.09048
127.83791
126.33101
116.55449
115.9865
130.91306
143.97699
154.06299
191.03142
197.9844
206.50116
220.02435
188.82658
245.15431
264.93695
268.67838
314.56827
348.75333
285.53076
334.6375
242.7937
223.08987
228.88057
213.8744
171.62753
166.2267
165.4999
148.49017
54.36011
103.05697
148.12016
109.17748
120.883095
99.23326
71.34246
96.58984
62.140896
69.41229
126.7528
42.18544
66.34368
96.46076
52.287678
82.586845
29.075853
107.73203
52.655693
103.722565
68.79218
51.621727
101.65232
93.94817
68.090515
65.71091
40.841026
60.294193
37.765705
76.34963
25.928614
84.31401
98.66557
31.913076
68.904625
76.283195
73.909515
71.8371
29.099188
29.467865
27.609957
44.5182
32.146675
64.60258
54.968143
32.508915
55.927174
37.33354
40.46818
90.31459
58.934685
61.676693
55.610355
41.846848
53.548824
38.4474
26.051981
58.03733
58.35438
30.802336
30.599056
47.624294
37.865906
54.37204
47.179733
43.874718
24.996778
55.117355
29.884203
31.81932
27.251846
35.392574
39.52471
51.30224
36.90279
29.004309
35.861923
51.38435
53.367023
31.342962
43.512203
33.412247
41.88566
42.5585
52.76479
44.58084
35.88388
5.9738736
34.086037
36.543457
41.028366
52.643578
37.33096
35.142246
32.970093
20.676262
48.504375
30.90272
41.05009
49.78823
26.539568
38.749027
37.458023
40.10188
32.79697
9.548582
32.17209
30.582067
20.856337
47.36867
29.39231
47.201885
25.706097
