loss
20.94694709777832
7.185176372528076
5.874843120574951
6.13380765914917
11.699979782104492
4.836673259735107
1.355026125907898
1.214552640914917
1.1748307943344116
1.5939387083053589
6.212739944458008
5.2137556076049805
2.094738006591797
1.5869817733764648
0.8692765235900879
0.8639593720436096
1.387860894203186
0.540563702583313
1.010326623916626
2.4564566612243652
2.3869125843048096
6.951527118682861
3.8454809188842773
2.3212149143218994
4.02215051651001
1.1040818691253662
1.8955565690994263
1.325297474861145
1.2663133144378662
1.9949538707733154
1.0369563102722168
0.5759150385856628
21.83201789855957
1.1426045894622803
2.1136651039123535
1.877729892730713
1.9559426307678223
1.2563893795013428
4.725132942199707
1.8433024883270264
1.3760250806808472
2.2526402473449707
2.059239387512207
1.7489176988601685
1.8726712465286255
3.063310146331787
4.64108419418335
16.291950225830078
2.754490375518799
0.732178807258606
10.901897430419922
9.054471969604492
1.8448797464370728
2.5395519733428955
2.2893311977386475
1.4320104122161865
2.1955573558807373
1.1181788444519043
0.8518053889274597
7.720125675201416
1.6992194652557373
0.5477517247200012
5.917122840881348
4.737133979797363
5.249061584472656
0.48058563470840454
1.635923981666565
5.03104305267334
1.516452670097351
1.553303599357605
2.4449543952941895
4.032850742340088
1.9969972372055054
1.2764772176742554
2.338785409927368
0.6696974039077759
1.5992517471313477
1.2103556394577026
0.9525209665298462
4.348832130432129
1.7677829265594482
35.120845794677734
29.072298049926758
2.9707157611846924
7.694599151611328
17.60038948059082
8.149539947509766
3.9370787143707275
3.1158506870269775
1.758394718170166
0.771164059638977
2.9778671264648438
1.572361707687378
2.9951155185699463
5.883461952209473
3.718752861022949
3.0701041221618652
11.354130744934082
1.87883722782135
3.245030164718628
4.585326194763184
9.353372573852539
1.4703201055526733
2.942354202270508
4.952739715576172
2.7135605812072754
1.5256702899932861
8.77667236328125
0.7576485872268677
1.4154014587402344
4.979124069213867
4.65634298324585
2.293353796005249
5.200186729431152
1.899125099182129
5.439149379730225
4.387664318084717
0.9592796564102173
2.1889562606811523
2.009150505065918
2.8793435096740723
4.829534530639648
1.516761064529419
2.341313362121582
1.141226053237915
8.658827781677246
0.8922088742256165
1.0093328952789307
2.230062246322632
9.919859886169434
2.03068470954895
1.163496971130371
3.4752016067504883
3.723599433898926
1.9783705472946167
2.485337018966675
4.7884392738342285
58.95519256591797
6.701990604400635
4.7480034828186035
4.175931930541992
6.770727634429932
7.934000492095947
7.431499481201172
2.806339740753174
